Id,Report Source,Category,Created at local,Closed at local,Status,Address,smell description,URL,Latitude,Longitude,Export tagged places,date,time,Day,Month,Year,Hour,Month_name,Date & time (hour rounded),epoch time,date & time,smell value,zipcode,symptoms,additional comments,smell_type
7931013,iPhone,Odor,6/2/20 18:13,6/3/20 8:25,Archived,381 Danforth St,Heavy oil/fuel smell,https://crm.seeclickfix.com/#/organizations/611/issues/7931013,43.6449091,-70.2712738,City Council District 2,6/2/20,18:13:00,2,6,2020,18,Jun,6/2/20 18:00,,,,,,,petroleum
7931027,iPhone,Odor,6/2/20 18:16,6/3/20 8:25,Archived,381 Danforth St,Oil fumes,https://crm.seeclickfix.com/#/organizations/611/issues/7931027,43.64477812,-70.27132663,City Council District 2,6/2/20,18:16:00,2,6,2020,18,Jun,6/2/20 18:00,,,,,,,petroleum
7931364,Web - Desktop,Odor,6/2/20 19:50,6/3/20 8:25,Archived,1-99 Wilmot St,"It rained lightly and for a moment it smelled fresh and clean, but then the heavy, dirty stench of crude oil settled over downtown. ",https://crm.seeclickfix.com/#/organizations/611/issues/7931364,43.66191193,-70.25662422,City Council District 1,6/2/20,19:50:00,2,6,2020,19,Jun,6/2/20 19:00,,,,,,,petroleum
7931890,iPhone,Odor,6/2/20 22:31,6/3/20 8:25,Archived,132 Brackett St,Extreme South Portland oil facility smell.,https://crm.seeclickfix.com/#/organizations/611/issues/7931890,43.65017424,-70.26715887,City Council District 2,6/2/20,22:31:00,2,6,2020,22,Jun,6/2/20 22:00,,,,,,,petroleum
7947329,iPhone,Odor,6/5/20 4:48,6/5/20 10:27,Archived,High And York St. ,Odor from the oil tanks ,https://crm.seeclickfix.com/#/organizations/611/issues/7947329,43.6511867,-70.2581265,City Council District 2,6/5/20,4:48:00,5,6,2020,4,Jun,6/5/20 4:00,,,,,,,petroleum
7947979,Portal,Odor,6/5/20 7:38,6/5/20 10:27,Archived,394 Danforth St,,https://crm.seeclickfix.com/#/organizations/611/issues/7947979,43.644357,-70.271406,City Council District 2,6/5/20,7:38:00,5,6,2020,7,Jun,6/5/20 7:00,,,,,,,no description provided
7948656,Web - Desktop,Odor,6/5/20 9:42,6/5/20 10:27,Archived,284 Cumberland Ave,The air is very humid and it smelled fresh until about 30 minutes ago when the stench of the heavy crude from the South Portland oil tanks came in.  ,https://crm.seeclickfix.com/#/organizations/611/issues/7948656,43.65917858,-70.25896331,City Council District 1,6/5/20,9:42:00,5,6,2020,9,Jun,6/5/20 9:00,,,,,,,petroleum
7948743,Web - Desktop,Odor,6/5/20 9:51,6/5/20 10:27,Archived,192 Brackett St,"There is a thick smell of oil from the South Portland containers this morning.  This odor has been a frequent occurrence over the last few weeks.  It seems to be worse on humid or overcast days/nights.  

I have lived in the west end for nearly 20 years and I don't remember the odors being this bad until the last couple years, and recently it has seemed worse than ever.  What's going on?  I thought the EPA and the state were cracking down on the vapors, but it doesn't seem to be improving.  

At best the odor is annoying, but sometimes it actually feels like my nose and throat are being irritated by the fumes.  I implore city officials to work with any stakeholders to eliminate this problem. ",https://crm.seeclickfix.com/#/organizations/611/issues/7948743,43.65074738,-70.26787164,City Council District 2,6/5/20,9:51:00,5,6,2020,9,Jun,6/5/20 9:00,,,,,,,petroleum
7959676,Portal,Odor,6/7/20 22:26,6/8/20 9:43,Archived,231 Western Promenade,,https://crm.seeclickfix.com/#/organizations/611/issues/7959676,43.65024299,-70.2755928,City Council District 2,6/7/20,22:26:00,7,6,2020,22,Jun,6/7/20 22:00,,,,,,,no description provided
7960837,Android,Odor,6/8/20 8:07,6/8/20 9:43,Archived,105 West St,Venting of oil tanks AS USUAL,https://crm.seeclickfix.com/#/organizations/611/issues/7960837,43.6508325,-70.2745389,City Council District 2,6/8/20,8:07:00,8,6,2020,8,Jun,6/8/20 8:00,,,,,,,petroleum
7964317,Web - Desktop,Odor,6/8/20 15:56,8/21/20 10:35,Archived,75 State St,"Engines of trucks belonging to Lucas arborists, who are removing trees from the property of 75 State Street, have been idling for hours on the property of the facility, in violation of Portland's air quality ordinances.  They are creating an environmental hazard; there is a detectable exhaust odor inside buildings around the 75 State Street property.",https://crm.seeclickfix.com/#/organizations/611/issues/7964317,43.650864,-70.2622125,City Council District 2,6/8/20,15:56:00,8,6,2020,15,Jun,6/8/20 15:00,,,,,,,petroleum
7973745,Portal,Odor,6/9/20 22:50,6/10/20 11:03,Archived,230 Spring St,I keep smelling a fuel odor almost every night here in the West End. It sometimes limits my time I spend outside as it’s pungent and makes me nauseous. I’ve seen some say it’s from Sprague/Oil/Gas companies around not managing their sites properly. Make these companies liable and accountable!,https://crm.seeclickfix.com/#/organizations/611/issues/7973745,43.649361,-70.265916,City Council District 2,6/9/20,22:50:00,9,6,2020,22,Jun,6/9/20 22:00,,,,,,,petroleum
7992620,iPhone,Odor,6/12/20 7:52,6/12/20 8:51,Archived,High And York Street,Can smell the smell from the oil tanks again. ,https://crm.seeclickfix.com/#/organizations/611/issues/7992620,43.6511867,-70.2581265,City Council District 2,6/12/20,7:52:00,12,6,2020,7,Jun,6/12/20 7:00,,,,,,,petroleum
8017658,iPhone,Odor,6/16/20 21:10,6/17/20 8:29,Archived,166 Brackett St,Oil tanks odor.,https://crm.seeclickfix.com/#/organizations/611/issues/8017658,43.65030409,-70.26732669,City Council District 2,6/16/20,21:10:00,16,6,2020,21,Jun,6/16/20 21:00,,,,,,,petroleum
8017703,iPhone,Odor,6/16/20 21:22,6/17/20 8:29,Archived,380 Danforth St,Headache enducing petro smell.  Had to close windows.  Children coughing.  Throat sore.  Sad To know that this report will result in no action.  Screen shot of Great Eastern tanker in port.  Southern breeze.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8017703,43.64456967,-70.27099032,City Council District 2,6/16/20,21:22:00,16,6,2020,21,Jun,6/16/20 21:00,,,,,,,petroleum
8017718,Web - Mobile,Odor,6/16/20 21:29,6/17/20 8:29,Archived,2-28 Storer St,Fumes ,https://crm.seeclickfix.com/#/organizations/611/issues/8017718,43.64602601,-70.26941299,City Council District 2,6/16/20,21:29:00,16,6,2020,21,Jun,6/16/20 21:00,,,,,,,petroleum
8017739,Portal,Odor,6/16/20 21:36,6/17/20 8:29,Archived,394 Danforth St,,https://crm.seeclickfix.com/#/organizations/611/issues/8017739,43.64436019,-70.27140319,City Council District 2,6/16/20,21:36:00,16,6,2020,21,Jun,6/16/20 21:00,,,,,,,no description provided
8018537,iPhone,Odor,6/17/20 0:58,6/17/20 8:29,Archived,High Street And York Street,Strong smell from fuel tanks again. ,https://crm.seeclickfix.com/#/organizations/611/issues/8018537,43.6511867,-70.2581265,City Council District 2,6/17/20,0:58:00,17,6,2020,0,Jun,6/17/20 0:00,,,,,,,petroleum
8019954,iPhone,Odor,6/17/20 6:37,6/17/20 8:28,Archived,97 Salem St,Oil smell from tankers on fire river,https://crm.seeclickfix.com/#/organizations/611/issues/8019954,43.64607719,-70.26543967,City Council District 2,6/17/20,6:37:00,17,6,2020,6,Jun,6/17/20 6:00,,,,,,,petroleum
8023260,Portal,Odor,6/17/20 15:07,6/18/20 7:12,Archived,49 Walton St,"I have no idea what the smell is, but it has been so foul that we can't open the windows or sit outside.",https://crm.seeclickfix.com/#/organizations/611/issues/8023260,43.67823934,-70.28293185,City Council District 4,6/17/20,15:07:00,17,6,2020,15,Jun,6/17/20 15:00,,,,,,,petroleum
8031526,Portal,Odor,6/18/20 19:57,6/19/20 7:40,Archived,100-154 W Commercial St,394 danfoth,https://crm.seeclickfix.com/#/organizations/611/issues/8031526,43.64312524,-70.27173042,City Council District 2,6/18/20,19:57:00,18,6,2020,19,Jun,6/18/20 19:00,,,,,,,petroleum
8031758,iPhone,Odor,6/18/20 21:20,6/19/20 7:40,Archived,132 Brackett St,"SoPo fumes again tonight, coming in the house with a window open.",https://crm.seeclickfix.com/#/organizations/611/issues/8031758,43.64993912,-70.26706112,City Council District 2,6/18/20,21:20:00,18,6,2020,21,Jun,6/18/20 21:00,,,,,,,petroleum
8042604,iPhone,Odor,6/20/20 17:15,6/23/20 11:07,Archived,198 Danforth St,Fuel/asphalt smell - stinging eyes ,https://crm.seeclickfix.com/#/organizations/611/issues/8042604,43.64841724,-70.26364252,City Council District 2,6/20/20,17:15:00,20,6,2020,17,Jun,6/20/20 17:00,,,,,,,petroleum
8042795,Portal,Odor,6/20/20 18:55,6/23/20 11:07,Archived,105 Spruce St,Terrible odor tonight. Absolutely unacceptable to live in a community that prides itself on having clean air to breath. Not so on the West End Tonight. ,https://crm.seeclickfix.com/#/organizations/611/issues/8042795,43.64812567,-70.26997089,City Council District 2,6/20/20,18:55:00,20,6,2020,18,Jun,6/20/20 18:00,,,,,,,petroleum
8042903,iPhone,Odor,6/20/20 20:05,6/23/20 11:07,Archived,2–98 Orchard St,,https://crm.seeclickfix.com/#/organizations/611/issues/8042903,43.64494515,-70.27225737,City Council District 2,6/20/20,20:05:00,20,6,2020,20,Jun,6/20/20 20:00,,,,,,,no description provided
8042953,iPhone,Odor,6/20/20 20:43,6/23/20 11:07,Archived,High And York,"The fuel odor from the tanks is again quite heavy. Smelled it it quite heavy in area of state street, York st high street and Casco bay bridge area. Permeated the air. Again. Still. ",https://crm.seeclickfix.com/#/organizations/611/issues/8042953,43.6511867,-70.2581265,City Council District 2,6/20/20,20:43:00,20,6,2020,20,Jun,6/20/20 20:00,,,,,,,petroleum
8042994,Portal,Odor,6/20/20 20:55,6/23/20 13:54,Archived,Western Prom,"Very strong petroleum odor present all day yesterday, 6/19. The smell woke me at 5 AM and persisted until after sundown.  Today I noticed the smell at about 5pm, was away from the house from 6:15 to 8pm trying to get some fresh air and it was still present when I returned home.  Also, a huge Irving tanker was pulling into the tanks at 8pm so I anticipate more noxious fumes.",https://crm.seeclickfix.com/#/organizations/611/issues/8042994,43.64477998,-70.27344704,City Council District 2,6/20/20,20:55:00,20,6,2020,20,Jun,6/20/20 20:00,,,,,,,petroleum
8050816,Android,Odor,6/22/20 17:43,6/23/20 11:07,Archived,41 Bowdoin St,petrochemical smell - likely from SoPo tank farm.  quite strong ,https://crm.seeclickfix.com/#/organizations/611/issues/8050816,43.6468785,-70.2743667,City Council District 2,6/22/20,17:43:00,22,6,2020,17,Jun,6/22/20 17:00,,,,,,,petroleum
8051518,Portal,Odor,6/22/20 21:27,6/23/20 11:07,Archived,63-199 Winter St,"Awful, burning rubber smell. Made me nauseous while indoors next to an open window. Seems to be coming from the oil terminal.",https://crm.seeclickfix.com/#/organizations/611/issues/8051518,43.65099557,-70.26499339,City Council District 2,6/22/20,21:27:00,22,6,2020,21,Jun,6/22/20 21:00,,,,,,,petroleum
8051545,Web - Mobile,Odor,6/22/20 21:36,6/23/20 11:07,Archived,226 Spring St,Gross oily/petroleum smell in the air. This is beginning to annoy me and many others. It is EVERY night this is wasting in the air. I’m gonna start digging and write letters to the city.,https://crm.seeclickfix.com/#/organizations/611/issues/8051545,43.64946147,-70.26594758,City Council District 2,6/22/20,21:36:00,22,6,2020,21,Jun,6/22/20 21:00,,,,,,,petroleum
8051571,Web - Desktop,Odor,6/22/20 21:44,6/23/20 11:07,Archived,106 Spruce St,Another night with a terrible oil odor. ,https://crm.seeclickfix.com/#/organizations/611/issues/8051571,43.647894,-70.269894,City Council District 2,6/22/20,21:44:00,22,6,2020,21,Jun,6/22/20 21:00,,,,,,,petroleum
8051581,iPhone,Odor,6/22/20 21:47,6/23/20 11:07,Archived,34 Cushman St,All my windows are closed and still smell it and have a headache. What enforcement do we have now that the EPA won?! This has been going on for years. This is not ok.,https://crm.seeclickfix.com/#/organizations/611/issues/8051581,43.6493306,-70.26882663,City Council District 2,6/22/20,21:47:00,22,6,2020,21,Jun,6/22/20 21:00,,,,,,,petroleum
8051608,Portal,Odor,6/22/20 21:57,6/23/20 11:07,Archived,Spring St & Vaughan St,"Toxic smelling odor, smelled like burning rubber & asphalt. I could smell it from the stretch of Vaughan St between Spring and West streets and I'm sure elsewhere in the area. Very little wind. 8:30PM, June, 22, 2020",https://crm.seeclickfix.com/#/organizations/611/issues/8051608,43.64565585,-70.27271748,City Council District 2,6/22/20,21:57:00,22,6,2020,21,Jun,6/22/20 21:00,,,,,,,petroleum
8051615,Portal,Odor,6/22/20 22:00,6/23/20 11:07,Archived,116 Pine St,"Toxic smelling odor, smells like asphalt and burning rubber. coming through the windows of my  apartment.",https://crm.seeclickfix.com/#/organizations/611/issues/8051615,43.649433,-70.270434,City Council District 2,6/22/20,22:00:00,22,6,2020,22,Jun,6/22/20 22:00,,,,,,,petroleum
8051642,iPhone,Odor,6/22/20 22:08,6/23/20 11:07,Archived,13 West St,High levels of tar/oil vapors in the air,https://crm.seeclickfix.com/#/organizations/611/issues/8051642,43.650988,-70.2695881,City Council District 2,6/22/20,22:08:00,22,6,2020,22,Jun,6/22/20 22:00,,,,,,,petroleum
8051667,iPhone,Odor,6/22/20 22:15,6/23/20 11:07,Archived,132 Brackett St,Oil fumes ,https://crm.seeclickfix.com/#/organizations/611/issues/8051667,43.65000924,-70.26716219,City Council District 2,6/22/20,22:15:00,22,6,2020,22,Jun,6/22/20 22:00,,,,,,,petroleum
8051722,Portal,Odor,6/22/20 22:46,6/23/20 11:07,Archived,33 Storer St,"The usual oil smell, very strong tonight",https://crm.seeclickfix.com/#/organizations/611/issues/8051722,43.64681787,-70.26965963,City Council District 2,6/22/20,22:46:00,22,6,2020,22,Jun,6/22/20 22:00,,,,,,,petroleum
8051733,iPhone,Odor,6/22/20 22:50,6/23/20 11:07,Archived,414 Danforth St,Oil tank smell is bad tonight,https://crm.seeclickfix.com/#/organizations/611/issues/8051733,43.6437174,-70.27259,City Council District 2,6/22/20,22:50:00,22,6,2020,22,Jun,6/22/20 22:00,,,,,,,petroleum
8051945,iPhone,Odor,6/23/20 1:07,6/23/20 11:07,Archived,High And York,Odor from the tanks. Smells like asphalt. ,https://crm.seeclickfix.com/#/organizations/611/issues/8051945,43.6511867,-70.2581265,City Council District 2,6/23/20,1:07:00,23,6,2020,1,Jun,6/23/20 1:00,,,,,,,petroleum
8052031,Web - Desktop,Odor,6/23/20 6:23,6/23/20 11:07,Archived,21 Chestnut St,Strong odor of asphalt and/or fuel oil downtown,https://crm.seeclickfix.com/#/organizations/611/issues/8052031,43.65960623,-70.25830813,City Council District 1,6/23/20,6:23:00,23,6,2020,6,Jun,6/23/20 6:00,,,,,,,petroleum
8052251,Portal,Odor,6/23/20 8:24,6/23/20 13:48,Archived,68 Neal St,"
",https://crm.seeclickfix.com/#/organizations/611/issues/8052251,43.64897121,-70.2720952,City Council District 2,6/23/20,8:24:00,23,6,2020,8,Jun,6/23/20 8:00,,,,,,,petroleum
8052260,Web - Desktop,Odor,6/23/20 8:29,6/23/20 11:07,Archived,261 Western Promenade,Very strong oil smell,https://crm.seeclickfix.com/#/organizations/611/issues/8052260,43.65130566,-70.27602816,City Council District 2,6/23/20,8:29:00,23,6,2020,8,Jun,6/23/20 8:00,,,,,,,petroleum
8052449,Web - Desktop,Odor,6/23/20 9:10,6/23/20 11:07,Archived,Western Prom,"Petroleum odor from tanks. Woke me during the night, still present.  Really hasn’t let up in days.  I’m getting headaches which is very unusual for me.  
I’ve written to Global and Sprague about this and will continue to report.  Something needs to be done, this is especially unhealthy in the midst of a pandemic that affects the respiratory system.",https://crm.seeclickfix.com/#/organizations/611/issues/8052449,43.64471102,-70.27336277,City Council District 2,6/23/20,9:10:00,23,6,2020,9,Jun,6/23/20 9:00,,,,,,,petroleum
8052609,Portal,Odor,6/23/20 9:46,6/23/20 11:07,Archived,Pine St,"Foul smelling oil or fuel odor seeping through the windows at 6:30 am , June 23, 2020",https://crm.seeclickfix.com/#/organizations/611/issues/8052609,43.64960863,-70.27027704,City Council District 2,6/23/20,9:46:00,23,6,2020,9,Jun,6/23/20 9:00,,,,,,,petroleum
8056225,Web - Desktop,Odor,6/23/20 23:48,6/24/20 15:18,Archived,Western Prom,Once again the West End goes to sleep with toxic fumes coming through the window and permeating our homes. ,https://crm.seeclickfix.com/#/organizations/611/issues/8056225,43.64473007,-70.27353827,City Council District 2,6/23/20,23:48:00,23,6,2020,23,Jun,6/23/20 23:00,,,,,,,petroleum
8056354,Android,Odor,6/24/20 5:17,6/24/20 15:18,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8056354,43.650646,-70.2725832,City Council District 2,6/24/20,5:17:00,24,6,2020,5,Jun,6/24/20 5:00,,,,,,,no description provided
8056836,Portal,Odor,6/24/20 9:31,6/24/20 15:14,Archived,41 Bowdoin St,Consistent petrochemical smell over the past several days.  Particularly bad this morning.  ,https://crm.seeclickfix.com/#/organizations/611/issues/8056836,43.64700964,-70.2741015,City Council District 2,6/24/20,9:31:00,24,6,2020,9,Jun,6/24/20 9:00,,,,,,,petroleum
8057628,Web - Mobile,Odor,6/24/20 11:35,6/24/20 15:13,Archived,Western Prom,Strong oil/fuel smell. Causing headaches. ,https://crm.seeclickfix.com/#/organizations/611/issues/8057628,43.65022219,-70.27610779,City Council District 2,6/24/20,11:35:00,24,6,2020,11,Jun,6/24/20 11:00,,,,,,,petroleum
8059573,Portal,Odor,6/24/20 17:11,6/25/20 8:46,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8059573,43.650639,-70.2725535,City Council District 2,6/24/20,17:11:00,24,6,2020,17,Jun,6/24/20 17:00,,,,,,,no description provided
8060186,Web - Desktop,Odor,6/24/20 20:09,6/25/20 8:46,Archived,5 Briggs St,Awful oily odor last few days. Tanks in SoPo venting?,https://crm.seeclickfix.com/#/organizations/611/issues/8060186,43.647219,-70.2639765,City Council District 2,6/24/20,20:09:00,24,6,2020,20,Jun,6/24/20 20:00,,,,,,,petroleum
8060549,Portal,Odor,6/24/20 22:34,6/25/20 8:46,Archived,56 Bowdoin St,Very strong oil smell. Sickening.,https://crm.seeclickfix.com/#/organizations/611/issues/8060549,43.646643,-70.274898,City Council District 2,6/24/20,22:34:00,24,6,2020,22,Jun,6/24/20 22:00,,,,,,,petroleum
8060838,Portal,Odor,6/25/20 6:00,6/25/20 8:46,Archived,89 Pine St,"petrochemical smell, 5:30 am, very strong.",https://crm.seeclickfix.com/#/organizations/611/issues/8060838,43.65017115,-70.26984215,City Council District 2,6/25/20,6:00:00,25,6,2020,6,Jun,6/25/20 6:00,,,,,,,petroleum
8062206,Android,Odor,6/25/20 12:39,6/26/20 9:51,Archived,66 West St,,https://crm.seeclickfix.com/#/organizations/611/issues/8062206,43.650646,-70.2725832,City Council District 2,6/25/20,12:39:00,25,6,2020,12,Jun,6/25/20 12:00,,,,,,,no description provided
8062647,Web - Mobile,Odor,6/25/20 14:11,6/26/20 9:51,Archived,Western Prom,"Very strong oil/fuel smell, making us nauseous. ",https://crm.seeclickfix.com/#/organizations/611/issues/8062647,43.65140059,-70.27610779,City Council District 2,6/25/20,14:11:00,25,6,2020,14,Jun,6/25/20 14:00,,,,,,,petroleum
